0.60467,0.72544,1.3303
0.60467,0.72866,1.3638
0.60467,0.73027,1.3871
0.59823,0.73833,1.437
0.5934,0.74477,1.4507
0.58696,0.75282,1.4561
0.57729,0.75926,1.4656
0.57568,0.7657,1.473
0.57246,0.76731,1.479
0.57085,0.76892,1.4877
0.56602,0.77697,1.4964
0.5628,0.77858,1.5059
0.56119,0.7818,1.5162
0.55475,0.78341,1.5258
0.55153,0.78663,1.5354
0.54992,0.78663,1.5457
0.5467,0.78663,1.5561
0.5467,0.78824,1.5772
0.54509,0.79147,1.61
0.54026,0.79308,1.6253
0.5306,0.80113,1.6411
0.52738,0.80274,1.6465
0.52576,0.80435,1.6577
0.52254,0.80435,1.6682
0.52093,0.80435,1.6754
0.51932,0.80435,1.6828
0.51449,0.80435,1.6931
0.51127,0.80435,1.7043
0.50483,0.80435,1.7147
0.50161,0.80435,1.7255
0.49839,0.80435,1.7371
0.49356,0.80435,1.7482
0.49034,0.80435,1.7595
0.48068,0.80435,1.7708
0.47907,0.80435,1.7815
0.47424,0.80435,1.7926
0.47101,0.80435,1.804
0.46779,0.80435,1.8147
0.46457,0.80435,1.8256
0.45813,0.80435,1.8369
0.45491,0.80435,1.8488
0.45008,0.80435,1.8598
0.44686,0.80435,1.8719
0.44364,0.80435,1.8831
0.43881,0.80435,1.8948
0.4372,0.80435,1.9066
0.43237,0.80435,1.9127
0.42915,0.80274,1.9219
0.4211,0.79469,1.9331
0.41787,0.78986,1.9442
0.41465,0.78824,1.9556
0.40821,0.78341,1.9681
0.40338,0.77858,1.9823
0.39855,0.77053,1.9949
0.39372,0.7657,2.0081
0.39211,0.76409,2.0211
0.38406,0.75926,2.0336
0.37923,0.75443,2.0459
0.37762,0.7496,2.0581
0.37279,0.74477,2.0713
0.36795,0.73994,2.0838
0.35829,0.73188,2.0965
0.35829,0.72705,2.1088
0.35346,0.72222,2.1221
0.34863,0.71739,2.1356
0.34219,0.7029,2.1484
0.33414,0.69646,2.1611
0.32931,0.68519,2.1744
0.32609,0.67552,2.1876
0.32126,0.66586,2.2009
0.31481,0.64815,2.2151
0.30676,0.63688,2.2284
0.30032,0.6256,2.2422
0.29871,0.61111,2.2557
0.29871,0.60145,2.2694
0.29871,0.59823,2.2834
0.29871,0.5934,2.2905
0.29871,0.58857,2.2991
0.29871,0.5789,2.3127
0.29871,0.56602,2.3264
0.29871,0.55475,2.3414
0.29871,0.54187,2.3555
0.29871,0.53221,2.3698
0.29871,0.5161,2.384
0.29871,0.50322,2.391
0.30193,0.48551,2.4002
0.30193,0.47262,2.4138
0.30515,0.46135,2.4273
0.30515,0.4533,2.4414
0.30515,0.44686,2.4475
0.30515,0.44364,2.4589
0.31159,0.43881,2.4747
0.31481,0.43398,2.4906
0.31965,0.42593,2.507
0.32448,0.4211,2.5225
0.32609,0.41948,2.5293
0.33414,0.41465,2.5386
0.33897,0.40982,2.5538
0.3438,0.40338,2.5694
0.35024,0.39533,2.5866
0.36634,0.38567,2.6032
0.37762,0.37601,2.6186
0.39211,0.37118,2.6353
0.40338,0.36473,2.6505
0.41304,0.35829,2.6659
0.41787,0.35024,2.6818
0.42271,0.35024,2.6975
0.42915,0.35024,2.7139
0.43881,0.35024,2.7298
0.45008,0.35024,2.7452
0.45491,0.35024,2.7528
0.46457,0.35024,2.7621
0.4694,0.35024,2.7768
0.47746,0.35024,2.7926
0.48068,0.35024,2.8081
0.49195,0.35507,2.8226
0.49839,0.3599,2.8364
0.50644,0.36473,2.85
0.5161,0.36957,2.8645
0.52093,0.3744,2.8786
0.52576,0.38084,2.8925
0.5306,0.38567,2.9068
0.54187,0.3905,2.9213
0.5467,0.39372,2.9358
0.54992,0.39855,2.9494
0.55475,0.40338,2.9653
0.55958,0.40821,2.98
0.56763,0.41304,2.9954
0.57246,0.41948,3.0095
0.57729,0.43398,3.0236
0.58052,0.44525,3.0382
0.58052,0.45169,3.0539
0.58374,0.46296,3.0693
0.58535,0.4694,3.0834
0.58535,0.47746,3.099
0.59179,0.49356,3.1142
0.59179,0.50322,3.1293
0.59501,0.51771,3.1444
0.59984,0.52899,3.1586
0.60306,0.54187,3.1735
0.60306,0.55314,3.1913
0.60306,0.55958,3.2077
0.60306,0.57246,3.2233
0.60306,0.58213,3.2382
0.60306,0.59179,3.2542
0.60306,0.60306,3.2696
0.60306,0.6095,3.2854
0.60306,0.62399,3.3017
0.60306,0.64332,3.3183
0.60306,0.64976,3.3336
0.60306,0.65781,3.3488
0.60306,0.66747,3.3645
0.60306,0.6723,3.3804
0.60306,0.68196,3.3968
0.60306,0.68519,3.4134
0.60306,0.69646,3.429
0.60306,0.69968,3.4455
0.60306,0.7029,3.4619
0.60306,0.7029,3.5046
